keyword,score
sloupcích,1.00
poplatek,1.00
nebudou,1.00
hovorny,1.00
jeví,1.00
upustí,1.00
nejúčelněji,1.00
úsek,1.00
kabel,1.00
spojkách,1.00
uskutečni,1.00
dbát,1.00
přirozené,1.00
slepička,1.00
412%,1.00
propusty,1.00
nadmosty,1.00
hotely,1.00
výroby,1.00
dlažby,1.00
tvarová,1.00
objektu,1.00
úvaze,1.00
poruchám,1.00
dodávkách,1.00
dodávali,1.00
použito,1.00
zpravidla,1.00
příkaz,1.00
měsíčních,1.00
výrobních,1.00
zařídily,1.00
některém,1.00
zasílali,1.00
popřímo,1.00
účtů,1.00
proplacením,1.00
dodavateli,1.00
uplatňuje,1.00
výztuž,1.00
jinak,1.00
zkouši,1.00
vzorcích,1.00
odebraných,1.00
cementárně,1.00
zásob,1.00
vyhrazených,1.00
dodávky,1.00
použitím,1.00
přezkouší,1.00
cementem,1.00
popudem,1.00
měneboť,1.00
podporu,1.00
podpory,1.00
zapracovníků,1.00
kok,1.00
statistice,1.00
udáno,1.00
přece,1.00
závěry,1.00
celoročně,1.00
okrouhle 40,1.00
zvětšení,1.00
pracovníci,1.00
vykonaných,1.00
vyrobí,1.00
srovnáním,1.00
čísly,1.00
některé,1.00
dubna 1939,1.00
§ 3,1.00
vyhl,1.00
vii,1.00
tamíře,1.00
zaprací,1.00
stadia,1.00
začátku,1.00
třetinu,1.00
objasnili,1.00
zásady,1.00
podobě,1.00
vyskytují,1.00
platí,1.00
stejnorodosti,1.00
nejmenši,1.00
schopna,1.00
opotřebování,1.00
vrstvách,1.00
únava,1.00
nepočasí,1.00
otřesů,1.00
okolnosti,1.00
amortisoval,1.00
používán,1.00
otázce,1.00
lidstva,1.00
strojích,1.00
přicházejí,1.00
ohledu,1.00
druh,1.00
technika,1.00
zeminy,1.00
nasypávají,1.00
povahy,1.00
zhutňují,1.00
zavedeno,1.00
rypadly,1.00
nakládá,1.00
vozíky,1.00
násypu,1.00
zhutňuje,1.00
válci,1.00
pojížděním,1.00
naftovými,1.00
táhnou,1.00
stroj,1.00
traktor,1.00
mající,1.00
hrne,1.00
omezena,1.00
výkonnost,1.00
rozvozu,1.00
nádoby,1.00
schopny,1.00
hod,1.00
jezaváděni,1.00
ponejvíce,1.00
příčinou,1.00
nazpracováni,1.00
zbývalo,1.00
rozřešili,1.00
uvažuji,1.00
otřásacim,1.00
dusadly,1.00
dodnes,1.00
otřesy,1.00
prvotřídní,1.00
spojen,1.00
postupuji,1.00
tvrdí,1.00
americké,1.00
nejkratší,1.00
seza,1.00
směs,1.00
promíchává,1.00
jedním,1.00
vpustí,1.00
dutiny,1.00
způsobí,1.00
předchozího,1.00
povědomo,1.00
řídí,1.00
pojímali,1.00
pravda,1.00
tupřekonal,1.00
mnohém,1.00
výkonnosti,1.00
postrojů,1.00
shledáno,1.00
amortisováno,1.00
působiště,1.00
nečinnosti,1.00
účel,1.00
válce,1.00
snažilo,1.00
nákup,1.00
trh,1.00
15 firmám,1.00
dlážděná,1.00
představovalo,1.00
musely,1.00
opatřili,1.00
úvahy,1.00
amortisovati,1.00
propráce,1.00
porezavěl,1.00
ohradách,1.00
prodělky,1.00
nedošlo,1.00
předpokládána,1.00
moci,1.00
rozhodnulo,1.00
zachován,1.00
předepevností,1.00
otřásáním,1.00
vyráběny,1.00
koppel,1.00
používány,1.00
belgických,1.00
řečeno,1.00
vykonané,1.00
zvolen,1.00
systém,1.00
spojena,1.00
rozdělovačem,1.00
přispívá,1.00
soupravy,1.00
rozdělovači,1.00
postaráno,1.00
dokonalé,1.00
úmyslu,1.00
vyvše,1.00
dolak,1.00
hospodárné,1.00
nejdokonaleji,1.00
nejhospodárněji,1.00
učiněné,1.00
odůvodnění,1.00
zapomenuto,1.00
nazemi,1.00
musilo,1.00
citelnému,1.00
míře,1.00
největší,1.00
stala,1.00
cen,1.00
nabídky,1.00
jde-li,1.00
jisto,1.00
nikdo,1.00
podrisiku,1.00
ocitáme,1.00
kterými,1.00
přiměřenost,1.00
posoudit,1.00
nezbylo,1.00
uvažovat,1.00
nedá,1.00
nikoho,1.00
neuznal,1.00
dodá,1.00
podnikateli 43,1.00
xeni,1.00
vyloučeno,1.00
poptávce,1.00
nezdražovala,1.00
ztráta,1.00
jednotlivce,1.00
škodou,1.00
spolu,1.00
pořádek,1.00
rádnou,1.00
poctivou,1.00
spolehlivou,1.00
kapitálově,1.00
materiálně,1.00
placení,1.00
neplaceni,1.00
prospěšné,1.00
podnikatelem,1.00
nezdravý,1.00
nespočíval,1.00
pochopeni,1.00
dát,1.00
zdravý,1.00
přispělo,1.00
nepochybuje,1.00
zvýšena,1.00
1939 došlo,1.00
zdržením,1.00
vyžádají,1.00
dokončení,1.00
zbytek,1.00
provedených,1.00
přirazeno,1.00
nepříjemnosti,1.00
kladu,1.00
mnohonásobně,1.00
vyprůmysl,1.00
vzdálených,1.00
přirozeně,1.00
sníženo,1.00
suledr,1.00
otevřených,1.00
zvýši,1.00
jedinců,1.00
zminil-li,1.00
kraj,1.00
mám,1.00
krajem,1.00
přirozeno,1.00
budováni,1.00
velkorysé,1.00
národohospodářsky,1.00
blahobytu,1.00
sníženi,1.00
skutečnost,1.00
potvrdila,1.00
zaměstnáno,1.00
zaasi 8,1.00
lomu,1.00
nehledě,1.00
nízký,1.00
většina,1.00
barákový,1.00
resp,1.00
wegegeld,1.00
trennungsgeld,1.00
bydli-li,1.00
táboře,1.00
stravu,1.00
nocležné,1.00
dostanou,1.00
domov,1.00
návštěvě,1.00
rodin,1.00
stačilo,1.00
poskytnout,1.00
dostával,1.00
přítomen,1.00
vyplývající,1.00
odloučenosti,1.00
rodiny,1.00
dostal,1.00
úhradu,1.00
zaměstnancům,1.00
docházeli,1.00
společné,1.00
poplatek 1,1.00
zdarma,1.00
ubytováni,1.00
lůžka,1.00
slamníku,1.00
věšáků,1.00
vody,1.00
světla,1.00
otopu,1.00
úklid,1.00
okna,1.00
závětří,1.00
stravovny,1.00
ceny,1.00
vyvěšeny,1.00
prodejnách,1.00
stravovnách,1.00
obědu 3,1.00
rodinám,1.00
skládá,1.00
mzdách,1.00
předvídáno,1.00
prosince 1938,1.00
vyskytující,1.00
madálnic,1.00
nejdůležitějši,1.00
podkladem,1.00
proopatří,1.00
údaje,1.00
zapsaného,1.00
obsahují,1.00
jméno,1.00
provede,1.00
uvádějí,1.00
vebezpečnosti,1.00
pochůzky,1.00
náhradní,1.00
skončena,1.00
polohopisné,1.00
rozdělují,1.00
přírodě,1.00
oznámí,1.00
býv,1.00
čsr,1.00
spojující,1.00
naléhavější,1.00
nemohlo,1.00
brzděn,1.00
úsilí,1.00
vyzákona,1.00
červenci 1927,1.00
clo,1.00
důležité,1.00
omezila,1.00
železnicí,1.00
úzkými,1.00
radikální,1.00
austostrad,1.00
dušek,1.00
valina,1.00
bechyně,1.00
dosáhlo,1.00
páteře,1.00
náklad,1.00
odhadnut,1.00
—dobšiná—košice,1.00
blížícím,1.00
košicemi,1.00
jizda,1.00
20 hodin,1.00
vybudováni,1.00
očekávalo,1.00
000 nezaměstnaných,1.00
vytyčeného,1.00
obhospodařováni,1.00
prováděné,1.00
znemožněn,1.00
příp,1.00
rozdílem,1.00
jednoznačné,1.00
platných,1.00
předkatastrálních,1.00
vyhotoví,1.00
poloho,1.00
polohoplány,1.00
věcné,1.00
obor,1.00
obsahovali,1.00
výpisy,1.00
výtahy,1.00
veliké,1.00
konci,1.00
pojednáni,1.00
snaze,1.00
zapozemky,1.00
lesním,1.00
význačným,1.00
patři,1.00
oni,1.00
úvod,1.00
ipera,1.00
plzně,1.00
odmítaly,1.00
nehospodámé,1.00
naléhavý,1.00
programem,1.00
věděli,1.00
40 milionů,1.00
nezůstal,1.00
propagaci,1.00
návypracovat,1.00
stavět,1.00
jíž,1.00
odborníků,1.00
naléhavým,1.00
plzni,1.00
slovensku,1.00
domnívat,1.00
naznačeno,1.00
pojde,1.00
vlasti,1.00
terezín,1.00
drážďany,1.00
bavor,1.00
jih,1.00
kdybychom,1.00
výstavbou,1.00
„reichsautobahnen,1.00
pohlédneme-li,1.00
mapku,1.00
baťou,1.00
míšu,1.00
vědomost,1.00
holandsku,1.00
pozoruhodné,1.00
účasti,1.00
vedoucích,1.00
vedl,1.00
národohospodářů,1.00
nevedly,1.00
bukurešť’,1.00
budapešť,1.00
frankfurtu,1.00
mag/stra/y,1.00
evrop,1.00
1939,0.00
000,0.00
1910,0.00
1937,0.00
180,0.00
400,0.00
197,0.00
685,0.00
386,0.00
936,0.00
874,0.00
498,0.00
848,0.00
722,0.00
714,0.00
118,0.00
990,0.00
262,0.00
283,0.00
210,0.00
342,0.00
816,0.00
047,0.00
561,0.00
569,0.00
552,0.00
423,0.00
082,0.00
973,0.00
248,0.00
808,0.00
243,0.00
156,0.00
024,0.00
545,0.00
092,0.00
924,0.00
988,0.00
334,0.00
682,0.00
471,0.00
114,0.00
405,0.00
305,0.00
233,0.00
027,0.00
592,0.00
642,0.00
094,0.00
151,0.00
1938,0.00
7 1,0.00
1935,0.00
190 11,0.00
147 25,0.00
529 28,0.00
838 25,0.00
150,0.00
4 2,0.00
1940,0.00
300,0.00
680,0.00
330,0.00
040,0.00
100,0.00
142,0.00
372,0.00
177,0.00
177 1927,0.00
