keyword,score
lednu 1992,1.00
červnu,1.00
úplnosti,1.00
nasypaného,1.00
poté,1.00
zvětraliny,1.00
novověkými,1.00
sledována,1.00
pcdobě,1.00
zp-sobcno,1.00
zavezena,1.00
posouzeni,1.00
katastrofálnímu,1.00
nenahraditelnému,1.00
přitom,1.00
paradoxně,1.00
ovšem,1.00
dořešeny,1.00
196m,1.00
vs-novověk,1.00
-20,1.00
hradba,1.00
studna,1.00
kov,1.00
struska,1.00
kovářská,1.00
3556/92,1.00
2047/92,1.00
2649/92,1.00
389/92,1.00
218/92,1.00
1334 podhradí,1.00
třemošnice,1.00
chrudim,1.00
králové,1.00
-25,1.00
cílem,1.00
zpevněného,1.00
vyměřili,1.00
proťala,1.00
8x1,1.00
kontext 1900,1.00
vyspělé 13,1.00
etapě,1.00
-16,1.00
keramikou 13,1.00
překrývá,1.00
vkop,1.00
apod,1.00
drn,1.00
keramikou,1.00
období,1.00
dnešního,1.00
můžeme,1.00
doložit,1.00
faktem,1.00
špici,1.00
trčků,1.00
lípy,1.00
počátku 16,1.00
objevených,1.00
pocházejících,1.00
výkopů,1.00
vrcholněgotické,1.00
pozdněgotické,1.00
504m,1.00
2-novověk,1.00
1335 podlesí,1.00
landštejn,1.00
-15,1.00
vyloučeno,1.00
etapa 1993,1.00
přestávkami 1,1.00
uskutečnil,1.00
ponechán,1.00
sondou,1.00
výkopem,1.00
proveden,1.00
latén,1.00
okrajovými 3,1.00
mocnosti,1.00
pol,1.00
zařezává,1.00
uvažovat,1.00
starším,1.00
dokumentován,1.00
zaměřen,1.00
89/93,1.00
provedeno,1.00
1 —,1.00
autodílny,1.00
číslem 8112,1.00
podstavec,1.00
kneře,1.00
výkopům,1.00
vodovod,1.00
doklady,1.00
úpravám,1.00
obrubníků,1.00
září 1996,1.00
přítomni,1.00
kašpar,1.00
přítomní,1.00
seznámili,1.00
průběhem,1.00
okolnostech,1.00
zahájení,1.00
shodli,1.00
pohledy,1.00
důrazně,1.00
možno,1.00
stanoven,1.00
pátek 6,1.00
00 hod,1.00
projednán,1.00
spočívat,1.00
mohl,1.00
mechanizace,1.00
spolupráci,1.00
arů,1.00
situována,1.00
pohyoovat,1.00
pohybovat,1.00
nedojde,1.00
jizjištěním,1.00
muset,1.00
předmětem,1.00
investorem,1.00
zapsala,1.00
divadlo,1.00
jméno,1.00
iorthe,1.00
prd,1.00
sya,1.00
podpis,1.00
zúčastnili,1.00
doc,1.00
malát,1.00
prof,1.00
simjancev,1.00
starosta,1.00
děbrady,1.00
we/24342,1.00
3or<ua 4,1.00
zápis,1.00
komise,1.00
platí,1.00
dokumentaci,1.00
doporučuje,1.00
ukončený,1.00
a/a,1.00
4rbcp4,1.00
act-a,1.00
slezsko,1.00
ludvík 1,1.00
1516-1526,1.00
půlgroš,1.00
váha,1.00
čištěním 0,1.00
8327g,1.00
vyčištění 0,1.00
1989g,1.00
avo,1.00
nedochovala,1.00
soudit,1.00
lvdovicvs,1.00
rvn,1.00
rev,1.00
•swie,1.00
friedensburg,1.00
258-261,1.00
1471-1516,1.00
3009g,1.00
152lg,1.00
dochoval,1.00
opis,1.00
wladislav,1.00
smolík,1.00
díly,1.00
reprint 1971,1.00
40o,1.00
ludvík,1.00
3025g,1.00
202lg,1.00
lvdovicv,1.00
cito,1.00
rozlámána,1.00
2822g,1.00
1675g,1.00
pravděpodobné,1.00
lev,1.00
003s000,1.00
2289g,1.00
1686g,1.00
ocas,1.00
literatúra,1.00
cit,1.00
dobírka,1.00
111-94,1.00
prim,1.00
obraz,1.00
ferdimanda,1.00
1526-1564,1.00
nebot,1.00
jimž,1.00
určení,1.00
tažena,1.00
měděnkcu,1.00
líci,1.00
rubu,1.00
vssecvn,1.00
5mm,1.00
perliček,1.00
mohly,1.00
0sscv,1.00
rozhodnout,1.00
bloku,1.00
350cm,1.00
letopočtu,1.00
ulomena,1.00
castelin,1.00
příspěvky,1.00
lvem,1.00
vyčištěna,1.00
seznam,1.00
odstraněné,1.00
nadm,1.00
závorce,1.00
rozděleny,1.00
účelu,1.00
železo/,1.00
vyobrazení,1.00
užité,1.00
zprávu,1.00
uvedeny,1.00
60-193,1.00
pekáče,1.00
hrnců,1.00
hrnků,1.00
15/,1.00
90-193,1.00
zelenožlutou,1.00
zachoval,1.00
vrstevníky,1.00
běloskvoucí,1.00
příčině,1.00
stavitelské,1.00
zbyla,1.00
jež,1.00
cizinec,1.00
předhradi,1.00
dra,1.00
boučka,1.00
hrady,1.00
aneb,1.00
nýbez,1.00
mencohem,1.00
pknéjsi,1.00
nékná,1.00
památka,1.00
mívala,1.00
branku,1.00
viděti,1.00
mosty,1.00
zapadávaly,1.00
prostředním,1.00
korunami,1.00
památné,1.00
vratech,1.00
nachází,1.00
nápisy,1.00
avsak,1.00
světničkou,1.00
kuchyně,1.00
vše,1.00
sebou,1.00
jedno,1.00
mnohým,1.00
umělost,1.00
pocházející,1.00
kunštátu,1.00
nem,1.00
kočáry,1.00
paprsky,1.00
sklepů,1.00
hlavnich,1.00
barokovým,1.00
orel,1.00
drápy,1.00
avš,1.00
nejstarši,1.00
přistavna,1.00
jedna,1.00
veže,1.00
ron,1.00
stavěna,1.00
rak,1.00
sužuje,1.00
svršek,1.00
exns-aneb,1.00
zborena,1.00
26 stop,1.00
podnižse,1.00
bývalo,1.00
památky,1.00
okénka,1.00
komora,1.00
bsavaloeax,1.00
vézení,1.00
nesrovnává,1.00
nichž,1.00
libici,1.00
po2ä2j,1.00
havrani,1.00
patrici,1.00
milana,1.00
vylezli,1.00
hradbu,1.00
1189 —1207,1.00
kostomlatech,1.00
kostomlat,1.00
svědkem,1.00
darování,1.00
vilémem,1.00
zřídil,1.00
potomci,1.00
skutek,1.00
násilí,1.00
dovozuje,1.00
nýbrž,1.00
benešovi,1.00
bratr,1.00
tyrolským,1.00
říše,1.00
souditi,1.00
rozsáhlý,1.00
přebýval,1.00
přijímaje,1.00
poprava,1.00
svědčí,1.00
lidmi,1.00
rulek,1.00
bibršteina,1.00
trestal,1.00
zle,1.00
vydal,1.00
dubě,1.00
vladaře,1.00
vozným,1.00
berka,1.00
poddané,1.00
zdá,1.00
boh,1.00
hledej,1.00
regestech,1.00
loserth,1.00
parku,1.00
psával,1.00
vladařství,1.00
popravu,1.00
sám,1.00
zadlužil,1.00
bedlivě,1.00
staral,1.00
ježděním,1.00
tito,1.00
bránili,1.00
jindřicha,1.00
lipého,1.00
zardí,1.00
dokáže,1.00
známo,1.00
martinovi,1.00
pokuty,1.00
dvakráte,1.00
roka,1.00
otázku,1.00
lapkami,1.00
loupežníky,1.00
odpovídal,1.00
soudu,1.00
nestáli,1.00
skutku,1.00
postiženi,1.00
povinnostem,1.00
zaplaceno,1.00
shledej,1.00
služba,1.00
obyčejně,1.00
tuším,1.00
frenclinovi,1.00
odňal,1.00
vesnic,1.00
lesů,1.00
slíbil,1.00
navrácen,1.00
36 žl,1.00
puperku,1.00
dobřichov,1.00
pečky,1.00
chrast,1.00
velym,1.00
sadskou,1.00
zvěřinek,1.00
zdebudice,1.00
polabce,1.00
kluk,1.00
sokolčí,1.00
osek,1.00
kouty,1.00
patek,1.00
chotétice,1.00
křečkov,1.00
větostráže,1.00
1347 přitomen,1.00
manželství,1.00
eliškou,1.00
anéžka,1.00
eliška,1.00
délily,1.00
dostaly,1.00
vdané,1.00
cvailinku,1.00
potomkům,1.00
přidáni,1.00
pelzel,1.00
králova,1.00
mrtev,1.00
saalha13,1.00
55o83203k,1.00
teiíx,1.00
pamétech,1.00
nsex,1.00
zämnacomerc,1.00
esueaezakovaewcoesksho,1.00
ackoli,1.00
dcerám,1.00
odäenbkáksansslnýsotdaroyán,1.00
života,1.00
’pjk—,1.00
uhry,1.00
náchod,1.00
vyměnil,1.00
otcej,1.00
sirotek,1.00
1410/8,1.00
pani,1.00
kunštatu,1.00
psán,1.00
lonc,1.00
aha,1.00
4 zpotil,1.00
neříkalo,1.00
„ýbr^tyí 54,1.00
nebyla 2,1.00
stí,1.00
vartemberka,1.00
ohlas,1.00
véz,1.00
žet,1.00
tiť,1.00
rozléhal,1.00
daleko,1.00
široko,1.00
„trpě,1.00
hynek,1.00
dnaggbrad,1.00
vytáhli,1.00
obrátila,1.00
dobrému,1.00
copk,1.00
3akyaemskaovorsca‛•,1.00
axoaar-13,1.00
82 iezk,1.00
museu,1.00
oleknieky,1.00
areh,1.00
dvorsk,1.00
tomek,1.00
můi,1.00
nymburka,1.00
mělník,1.00
odříci,1.00
přistoupiti,1.00
příchylnost,1.00
vedla,1.00
rozepři,1.00
tábory,1.00
známy,1.00
odtrhše,1.00
vytrhli,1.00
kunšem,1.00
královcem,1.00
položili,1.00
sirotci,1.00
obojí,1.00
vytrvale,1.00
bráně,1.00
kázání,1.00
padla,1.00
obležení,1.00
odtrhli,1.00
havle,1.00
října,1.00
sirotky,1.00
vpadl,1.00
postřelen,1.00
smrtelné,1.00
písařem,1.00
panoše,1.00
opustivše,1.00
utekli,1.00
buzov,1.00
heralt,1.00
psal,1.00
zvykli,1.00
přidav,1.00
uznal,1.00
přiležitých,1.00
sirotčí,1.00
vyznamenal,1.00
sveda,1.00
abychom,1.00
jiříkovi,1.00
věhlasem,1.00
patřící,1.00
vymyká,1.00
mezím,1.00
skutky,1.00
mlynáři,1.00
třebestovicích,1.00
sudic,1.00
kateřinou,1.00
špitálu,1.00
odevzdala,1.00
zemřela,1.00
johankou,1.00
rožmitála,1.00
hradce,1.00
podezřelý,1.00
neupřímnosti,1.00
skrýval,1.00
přiveden,1.00
starci,1.00
dokládaje,1.00
menhartem,1.00
oldřich,1.00
psaních,1.00
bedřichovi,1.00
doptával,1.00
pansky-li,1.00
chovají,1.00
komorník,1.00
jiříkem,1.00
menhartovi,1.00
nescházelo,1.00
prosbami,1.00
nedokázal,1.00
přáteli,1.00
díl,1.00
břežana,1.00
minutu 38,1.00
nepopiráme,1.00
lupáč,1.00
udávají,1.00
nezapomenouti,1.00
kdykoliv,1.00
liticich,1.00
posud,1.00
přestavěním,1.00
zajda,1.00
pokusiti,1.00
zdali,1.00
závazek,1.00
učinili,1.00
povolil,1.00
žádosti,1.00
jeda,1.00
karlštein,1.00
říčanech,1.00
bál,1.00
neubál,1.00
zarozeslav,1.00
zjevně,1.00
donutil,1.00
čechové,1.00
dogerova,1.00
poslán,1.00
zajati,1.00
správě,1.00
chvalovic,1.00
^indřteh,1.00
chelčic,1.00
1471 prokop,1.00
víme,1.00
pánům,1.00
obránce,1.00
slyšeli,1.00
člověk,1.00
věru,1.00
nedožil,1.00
česť,1.00
život,1.00
důvěřujeme,1.00
zavolán,1.00
úředník,1.00
papeže,1.00
ohledu,1.00
poslem,1.00
zmohla,1.00
kdy,1.00
sňal,1.00
slepici,1.00
ponocnými,1.00
mostů,1.00
kunštatě,1.00
marie,1.00
bítova,1.00
visemburk,1.00
vším,1.00
kostomlaty,1.00
velíš,1.00
postoloprty,1.00
1481—1486,1.00
tropčic,1.00
kolínu,1.00
uher,1.00
poděbradúm,1.00
000 £,1.00
živnosti,1.00
uhrách,1.00
dravé,1.00
počínal,1.00
nastal,1.00
milost,1.00
jmní,1.00
prevedi,1.00
matyášem,1.00
000 fl,1.00
kdykoli,1.00
zajímavém,1.00
kteréž,1.00
zmínky,1.00
pokládá,1.00
neplatný,1.00
ruší,1.00
kazí,1.00
moří,1.00
bral,1.00
míti,1.00
lhal,1.00
záhadnou,1.00
vehnán,1.00
úzkých,1.00
městský,1.00
300-306,1.00
dvorský,1.00
62 taky,1.00
vepsán,1.00
hradv,1.00
položití,1.00
dluh,1.00
chrám,1.00
chalupovské,1.00
samostřílem,1.00
lebce,1.00
plechu,1.00
pancíři,1.00
zbroji,1.00
vesnicemi,1.00
kateřině,1.00
mateři,1.00
potřebách,1.00
byla-li,1.00
patří,1.00
vloženo,1.00
vladislava,1.00
předků,1.00
ujímal,1.00
pernšteina,1.00
stavů,1.00
přimlouval,1.00
náhrada,1.00
budíné,1.00
prokopa,1.00
volov,1.00
knížectvím,1.00
svrchky,1.00
měly,1.00
umluveno,1.00
blata,1.00
mají,1.00
zich,1.00
mučírny,1.00
havíři,1.00
čáslavské,1.00
špimberku,1.00
kanku,1.00
znamenitější,1.00
dali,1.00
dobrovolně,1.00
nestalo,1.00
čtou,1.00
dačického,1.00
vězeli,1.00
hrdle,1.00
mučení,1.00
neseznali,1.00
stati,1.00
jevo,1.00
nevinné,1.00
popravišti,1.00
domníval,1.00
kutnohorské,1.00
dovídáme,1.00
radovesic,1.00
smlouvu,1.00
čekáno,1.00
zaručil,1.00
kateřina,1.00
kolín,1.00
1472 daný,1.00
zavodňuje,1.00
nevozila,1.00
nešenkovala,1.00
les,1.00
stojatě,1.00
koupili,1.00
dlužil,1.00
kolovrat,1.00
bernart,1.00
valdšteina,1.00
trčkou,1.00
vyvaditi,1.00
jistota,1.00
3000 fl,1.00
sir,1.00
hradecký,1.00
originály,1.00
dvorském,1.00
olešnickém,1.00
vloženy,1.00
8 l,1.00
80-194,1.00
žele2o,1.00
1 prožlábnuté,1.00
16/,1.00
1 režné,1.00
5-1,1.00
tuhový,1.00
kolína,1.00
hradištka,1.00
jelenice,1.00
1506—1508,1.00
maličina,1.00
kařišova,1.00
sebuzína,1.00
honbic,1.00
solde,1.00
purkrabi,1.00
1519 albrecht,1.00
lipan,1.00
lerojid,1.00
siónu,1.00
obyvatelé,1.00
obdařil,1.00
kterým,1.00
odjinud,1.00
odsv,1.00
haugvic,1.00
odstoupil,1.00
kněnic,1.00
semechova,1.00
rejster,1.00
maje,1.00
bvla,1.00
dokázáno,1.00
donucen,1.00
zastaveny,1.00
červené,1.00
100 kop,1.00
hejtmanem,1.00
husince,1.00
8 pojištěním,1.00
chvátalo,1.00
koupil,1.00
května,1.00
455 kop,1.00
čalounův,1.00
kobercův,1.00
hákovnic,1.00
voda,1.00
1021 kop,1.00
hned,1.00
zaplatili,1.00
odevzdali,1.00
března,1.00
vymínil,1.00
gutšteina,1.00
sviněmi,1.00
obilím,1.00
branova,1.00
června,1.00
stropin,1.00
minvic,1.00
forštmistra,1.00
křivoklátě,1.00
obroku,1.00
forštknechta,1.00
jízdného,1.00
pěšího,1.00
chtěl-li,1.00
netrpěl,1.00
nahorub,1.00
podepsal,1.00
kornperka,1.00
nábytky,1.00
kutnohorský 2,1.00
kutnohorský,1.00
kom,1.00
roudnické,1.00
tamže,1.00
265 ‘7,1.00
tamže 19,1.00
kanceláři,1.00
labem,1.00
sklípku,1.00
kuchyni,1.00
špižírně,1.00
klíčníka,1.00
pekárně,1.00
sladovníka,1.00
mlýně,1.00
dvořích,1.00
zvonec,1.00
židle,1.00
almárky,1.00
svícny,1.00
knih,1.00
drahné,1.00
purkrechtní,1.00
pamětní,1.00
gruntovní,1.00
potoční,1.00
rukojemské,1.00
zbrojní,1.00
chodilo,1.00
soudům,1.00
hustířan,1.00
buková,1.00
pokouřimským,1.00
rozšířen,1.00
trvala,1.00
koňstva,1.00
stavitelem,1.00
lugana,1.00
baptistu,1.00
chladných,1.00
ježto,1.00
bezpečného,1.00
lekal,1.00
velikého,1.00
má-li,1.00
ponepadlo,1.00
1575 pohrben,1.00
kříže,1.00
stavba,1.00
protáhla,1.00
černína,1.00
skuhrova,1.00
černínovi,1.00
sledovali,1.00
vildenšteina,1.00
velnic,1.00
1561 —1568,1.00
opravil,1.00
arcikníže,1.00
vídně,1.00
příliš,1.00
mýtí,1.00
mostu,1.00
povodeň,1.00
prosil,1.00
borový,1.00
qub,1.00
pirkrabě,1.00
saxendorfu,1.00
vinoře,1.00
baště,1.00
iroga,1.00
1 napotom,1.00
trval,1.00
tenm,1.00
zakládala,1.00
zahrada,1.00
jez,1.00
most,1.00
obora,1.00
rybníky,1.00
mat,1.00
pořický,1.00
noxe,1.00
stavbách,1.00
pozůstávající,1.00
klenutí,1.00
dějí,1.00
chudobu,1.00
stavéti,1.00
neaby,1.00
platná,1.00
zastavoval,1.00
řka,1.00
pročež,1.00
uznával,1.00
mrzelo,1.00
lidem,1.00
raději,1.00
rožemberka,1.00
habartic,1.00
škoda,1.00
palácem,1.00
bvl,1.00
propusten,1.00
dosazen,1.00
'6'6 28,1.00
zar,1.00
16 vesnicích,1.00
obytec,1.00
boleslav,1.00
begendorfu,1.00
žlutíc,1.00
ruku,1.00
vysvětlíme,1.00
ulici,1.00
bubna,1.00
1620 zůstával,1.00
várce,1.00
svobodách,1.00
štirnu,1.00
forštmistrem,1.00
anobrž,1.00
vraceli,1.00
sidské,1.00
štirnský,1.00
pral,1.00
nechav,1.00
zbitého,1.00
lednu,1.00
tloukli,1.00
dvéře,1.00
petr,1.00
pozadu,1.00
1631 vložena,1.00
freudenberka,1.00
adlersthurnu,1.00
manšvertu,1.00
vrchnosti,1.00
osvobodil,1.00
mýta,1.00
důchodu,1.00
jarmarky,1.00
1669—1672,1.00
ehrenfeldu,1.00
dosperku,1.00
hejtmanoval,1.00
zámkem,1.00
závadách,1.00
společnosti,1.00
salburka,1.00
kolínem,1.00
brandýs,1.00
přerovem,1.00
1705 odevzdána,1.00
kvasejovic,1.00
nájem,1.00
docházela,1.00
oznámeni,1.00
zastaví,1.00
ustanovil,1.00
zastřelil,1.00
obývání,1.00
gub-,1.00
sborník 14,1.00
beckov,1.00
poselk,1.00
orig,1.00
sborník,1.00
ustanoveno,1.00
werthenfeldu,1.00
dohlížel,1.00
nižší,1.00
obnově,1.00
dotčeno,1.00
obíleny,1.00
zřízen,1.00
oltář,1.00
srpnu,1.00
zasvěcen,1.00
22 důstojníků,1.00
udělila,1.00
nedovolil,1.00
svátcích,1.00
důležitosti,1.00
nebral,1.00
obstarával,1.00
panských,1.00
onen,1.00
přihlížel,1.00
skladišti,1.00
jakož,1.00
dbající,1.00
důchodům,1.00
schránky,1.00
strkali,1.00
kapes,1.00
některých,1.00
zloději,1.00
kabelích,1.00
nebude,1.00
příběh,1.00
ferdynandem,1.00
přitočil,1.00
valentinovi,1.00
bahýnkem,1.00
haši,1.00
bylo-li,1.00
odjel,1.00
lovec,1.00
„praviš-li,1.00
skočil,1.00
klobouk,1.00
klusal,1.00
nymburku,1.00
tma,1.00
pěšky,1.00
zběhlo,1.00
pověděl,1.00
nemíníme,1.00
opakovali,1.00
uveřejněno,1.00
dodati,1.00
utekl,1.00
radu,1.00
barvířem,1.00
opatřili,1.00
volati,1.00
přijev,1.00
rozuměl,1.00
volal,1.00
švakrem,1.00
kterého,1.00
raněným,1.00
„kdo,1.00
mluvte,1.00
vstaňte,1.00
„kdož,1.00
chcete-li,1.00
kážeme,1.00
okřikl,1.00
raněný,1.00
„barvíře,1.00
ranhojiče,1.00
pravil,1.00
purkmistru,1.00
týmž,1.00
kostela,1.00
neodpírá,1.00
abyste,1.00
řeč,1.00
rozprávku,1.00
„poněvadž,1.00
nehadroval,1.00
žadam,1.00
uj^těn,1.00
louho,1.00
udélali,1.00
zavolavše,1.00
rale,1.00
jsi,1.00
zranil,1.00
ochromil,1.00
brože,1.00
víně,1.00
vida,1.00
láli,1.00
dobšvali,1.00
prchl,1.00
valachu,1.00
valach,1.00
karboz,1.00
vyražen,1.00
„bráně,1.00
nevim,1.00
ztěžka,1.00
lehkomyslnost,1.00
larů,1.00
mlýna,1.00
250 tolarů,1.00
podivením,1.00
483 tolarů,1.00
nákladem,1.00
295 tolarů,1.00
náprava,1.00
nestala,1.00
5326 kop,1.00
6157 kop,1.00
komor,1.00
služebníků,1.00
řemeslníkův,1.00
čeládky,1.00
fišmistr,1.00
maštalíř,1.00
vrátný,1.00
klíčnice,1.00
sládek,1.00
podstrší,1.00
třetí,1.00
ovmk,1.00
bednář,1.00
mlynář,1.00
kovář,1.00
pověžný,1.00
holomci,1.00
tovaryši,1.00
děvečky,1.00
voláci,1.00
21 osob,1.00
stravě,1.00
manželkou,1.00
dítkami,1.00
9 osob,1.00
5 osob,1.00
dávala,1.00
špitála,1.00
čtyřem,1.00
celnému,1.00
poustevníkovi,1.00
120 kop,1.00
30 telat,1.00
40 skopců,1.00
50 selat,1.00
40 hus,1.00
kačic,1.00
rybiček,1.00
koření,1.00
medu,1.00
petržele,1.00
1228 kop,1.00
schodek,1.00
1559 dovídáme,1.00
21 volů,1.00
3 býci,1.00
19 krav,1.00
42 telat,1.00
6 skopců,1.00
8 vepřů,1.00
bs2,1.00
drobův,1.00
vnitřností,1.00
koupených,1.00
řezníků,1.00
10 slanin,1.00
25 prasat,1.00
selat,1.00
37 hus,1.00
4 kopy,1.00
29 kačíc,1.00
2 kohouti,1.00
107 kačat,1.00
11 kapounů,1.00
chleba,1.00
1553 sepsaný,1.00
čtyřikráte,1.00
pětkráte,1.00
vystavování,1.00
var,1.00
čehož,1.00
vystavovalo,1.00
sadské,1.00
zahradník,1.00
bydle,1.00
cihelna,1.00
haltýře,1.00
sádky,1.00
10 tanečných,1.00
10 ležitých,1.00
obory,1.00
300 daňků,1.00
zvláštní,1.00
dvojími,1.00
velyně,1.00
ječmene,1.00
klidilv,1.00
hořatve,1.00
sváželo,1.00
zavolání,1.00
stejná,1.00
výminkami,1.00
chvalovicích,1.00
chotěticích,1.00
pňově,1.00
koutech,1.00
listy,1.00
nezachovaly,1.00
kostelním,1.00
78 osedlých,1.00
řemesly,1.00
vaříce,1.00
plat,1.00
kopanin,1.00
30 grošů,1.00
opravovaly,1.00
cožkoli,1.00
tepali,1.00
prodávati,1.00
plíce,1.00
drštky,1.00
hlavu,1.00
platilo,1.00
velikonoc,1.00
trojice,1.00
postu,1.00
stodol,1.00
2 denárech,1.00
kopu,1.00
vynášelo,1.00
dávati,1.00
každému,1.00
chytili,1.00
nohy,1.00
přidávala,1.00
starodávna,1.00
robot,1.00
spřáhnouce,1.00
robotovali,1.00
dávalo,1.00
fůry,1.00
hnůj,1.00
jelena,1.00
vlka,1.00
zajíce,1.00
lišky,1.00
žernovy,1.00
cesty,1.00
lhotě,1.00
grošem,1.00
zavázáni,1.00
urbáře,1.00
nalezený,1.00
badrech,1.00
-160až-215cm,1.00
84-193,1.00
sklo,1.00
6-1,1.00
7xtělo,1.00
-220,1.00
24-192,1.00
volavky,1.00
žlábkováním,1.00
řetízkovým,1.00
náměstí,1.00
24 mentem,1.00
důlkem,1.00
vlnicí,1.00
19/,1.00
hřebenáče,1.00
14-193,1.00
podlaha,1.00
cihla,1.00
64-192,1.00
obruč,1.00
32 mm,1.00
otvory,1.00
11-1,1.00
výběr/,1.00
5 zlomků,1.00
2 zuby,1.00
max,1.00
výduti,1.00
-170,1.00
74-193,1.00
západně,1.00
64-193,1.00
tenká,1.00
gotické,1.00
jagellonského,1.00
hora,1.00
sekera,1.00
44-192,1.00
7 zlomků,1.00
23-1,1.00
04-191,1.00
okrajem,1.00
eneolit,1.00
24-1,1.00
34-192,1.00
pupkem,1.00
vrcholu,1.00
hrnku,1.00
žlábek,1.00
25-1,1.00
vegetabilní,1.00
84-191,1.00
skoba,1.00
23/,1.00
44-191,1.00
poháru,1.00
neprůhledný,1.00
11/,1.00
zubem,1.00
31-1,1.00
železo-nuž,1.00
33-3/,1.00
33-1,1.00
04-192,1.00
69m,1.00
8 zlomků,1.00
34-1,1.00
64-191,1.00
74-191,1.00
54-191,1.00
pohár,1.00
24/,1.00
svor,1.00
rula,1.00
40-1,1.00
-155až-250cm,1.00
89-192,1.00
94m,1.00
94-192,1.00
19/192,1.00
žslezo,1.00
-310až-360cm,1.00
34-191,1.00
84m,1.00
drolivou,1.00
spáleným,1.00
vhlazovaným,1.00
45-1,1.00
koflíku,1.00
46-1,1.00
14-192,1.00
48-1,1.00
-290až-390cm,1.00
54m,1.00
-340až-350cm,1.00
deformovaná,1.00
12/,1.00
54-190,1.00
-420,1.00
24-190,1.00
hlinito-jílovitá,1.00
dlaždice,1.00
14-190,1.00
20 zlomků,1.00
58-1,1.00
dřevité,1.00
považované,1.00
kresebná,1.00
fotografická,1.00
přílohy,1.00
posudků,1.00
zpráv,1.00
literatury,1.00
90-192,1.00
24-191,1.00
vrstva-popis,1.00
3 zuby,1.00
80-192,1.00
94-191,1.00
1 okrajový,1.00
90- 192,1.00
50m,1.00
prasklina,1.00
-450,1.00
94-190,1.00
2 hradištní,1.00
-310až-350cm,1.00
69-1,1.00
džbánu,1.00
stopou,1.00
2^/,1.00
kulatiny,1.00
89-191,1.00
76-1,1.00
59-191,1.00
rýhy/obr,1.00
14-191,1.00
04-190,1.00
6 zlomků,1.00
1 obratel,1.00
74-1,1.00
74-192,1.00
vykliňující,1.00
šroubovici,1.00
78-1,1.00
80-1,1.00
82-1,1.00
tah,1.00
29-191,1.00
32/,1.00
86-1,1.00
bronzovinou,1.00
75- 191,1.00
7 fragmentů,1.00
bronz,1.00
jehly,1.00
pokliček,1.00
hnedočervenou,1.00
1-3,1.00
plánek,1.00
přílohy 7,1.00
přístupného,1.00
lokalitu,1.00
okamžiku,1.00
rozhodnuto,1.00
veřejnosti,1.00
2xdno,1.00
94-1,1.00
1 zubem,1.00
výdu-,1.00
95-1,1.00
96-1,1.00
96-2/,1.00
16a,1.00
98-1,1.00
98-4/,1.00
96-6/,1.00
2 otvory,1.00
1 ks,1.00
64-190,1.00
34/,1.00
13/,1.00
30-189,1.00
103-1,1.00
0-190,1.00
70-191,1.00
27b,1.00
nástroj,1.00
112-1,1.00
okrajový,1.00
oba,1.00
29 zlomků,1.00
115-1,1.00
117-1,1.00
119-1,1.00
29-190,1.00
íelezo,1.00
2 atypické,1.00
121-6/,1.00
121-1,1.00
84-190,1.00
122-2/,1.00
122-1/,1.00
124- 1,1.00
8zl,1.00
39/,1.00
atypické,1.00
ixdno,1.00
tmavohnědá,1.00
128-1,1.00
5 nout,1.00
postaveného,1.00
pravěku,1.00
nacházejí,1.00
týkají,1.00
hroby,1.00
datovány,1.00
věnoval,1.00
drsc,1.00
365/90,1.00
zámeckém,1.00
popisovaného,1.00
44-189,1.00
1 atypický,1.00
radýlk,1.00
130-1,1.00
40/,1.00
41/,1.00
úlomků,1.00
10- 192,1.00
slínovcová,1.00
-460,1.00
84-189,1.00
háku,1.00
53xtělo,1.00
138-1,1.00
140-1,1.00
44-190,1.00
42/,1.00
24-189,1.00
142-1,1.00
-450až-510cm,1.00
34m,1.00
143-2,1.00
4 kulturně,1.00
časově,1.00
143-1/,1.00
poklice,1.00
dvojicí,1.00
145-1,1.00
-510až-580cm,1.00
34-189,1.00
radýlkem,1.00
vesměs,1.00
laténské,1.00
novověkých,1.00
bíle,1.00
malinkou,1.00
54-188,1.00
147-1,1.00
8 zlomku,1.00
vrypu,1.00
150-2/,1.00
150-1/,1.00
střed,1.00
94-189,1.00
151-1,1.00
rýhováním,1.00
20-191,1.00
43/,1.00
153-2/,1.00
prejzů,1.00
-65,1.00
85-191,1.00
46/,1.00
1 středověký,1.00
50-191,1.00
podlouhlými,1.00
kolky,1.00
155-1,1.00
4 zuby,1.00
156-4,1.00
156-5,1.00
156-9/,1.00
156-1,1.00
14-189,1.00
-370,1.00
1 kloub,1.00
158- 1,1.00
hradištní,1.00
1 okrajový/obr,1.00
159-2/,1.00
159-1/,1.00
160-1,1.00
31-189,1.00
zuby,1.00
161-1,1.00
161-8,1.00
červeně,1.00
třikrát,1.00
161-14/,1.00
doodhadován,1.00
výhodu,1.00
napr,1.00
rozšířit,1.00
objem,1.00
prodloužit,1.00
nepatrně,1.00
sondy,1.00
90-194,1.00
láhve,1.00
tyčinka* 1,1.00
186 keram,1.00
162-10/,1.00
malbou/obr,1.00
17/,1.00
162-1,1.00
162-4,1.00
162-18,1.00
26/,1.00
85z1,1.00
164-1,1.00
164-8,1.00
66-194,1.00
165- 1,1.00
165-5/,1.00
165-6/,1.00
165-1,1.00
celoplošnou,1.00
165-11/,1.00
165-8/,1.00
53/,1.00
166-5,1.00
